4.000000,27.250000,5.000000,44.000000,29.250000,15.911866,4.000000,237.000000,144.750000,90.634911,6.000000,709.000000,395.000000,311.628784,2.000000,16.000000,6.666667,4.887626,26.000000,55.000000,45.166668,10.089873,39.000000,413.000000,198.000000,150.277527,102.000000,210.000000,163.666672,38.099285,0.000000,488.000000,168.666672,170.442230,30.000000,237.000000,125.833336,84.157425,154.000000,655.000000,518.000000,170.745422,0.000000,19.000000,6.333333,6.699917,22.000000,643.000000,210.333328,209.418777,1.000000,101.000000,24.500000,35.391853,
9.000000,39.888889,13.000000,93.000000,49.777779,26.782158,13.000000,971.000000,278.777771,276.494659,65.000000,3307.000000,1293.888916,1238.634277,3.000000,69.000000,17.833334,14.943413,18.000000,97.000000,63.888889,21.257389,37.000000,1095.000000,420.055542,309.239716,35.000000,859.000000,307.944458,216.337189,9.000000,753.000000,309.888885,202.474945,8.000000,1196.000000,249.611115,254.686218,62.000000,2903.000000,1197.000000,838.789429,0.000000,534.000000,22.833334,88.136147,80.000000,2598.000000,867.277771,667.488892,3.000000,1812.000000,238.916672,401.108887,
2.000000,17.000000,3.000000,52.000000,27.500000,24.500000,3.000000,255.000000,129.000000,126.000000,0.000000,1071.000000,535.500000,535.500000,1.000000,1.000000,1.000000,0.000000,53.000000,53.000000,53.000000,0.000000,102.000000,102.000000,102.000000,0.000000,205.000000,205.000000,205.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.000000,53.000000,53.000000,0.000000,1071.000000,1071.000000,1071.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2.000000,24.500000,7.000000,43.000000,25.000000,18.000000,11.000000,210.000000,110.500000,99.500000,10.000000,693.000000,351.500000,341.500000,1.000000,1.000000,1.000000,0.000000,48.000000,48.000000,48.000000,0.000000,252.000000,252.000000,252.000000,0.000000,173.000000,173.000000,173.000000,0.000000,0.000000,0.000000,0.000000,0.000000,48.000000,48.000000,48.000000,0.000000,703.000000,703.000000,703.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
9.000000,32.444443,13.000000,76.000000,43.555557,20.955568,11.000000,511.000000,147.222229,164.959778,64.000000,2487.000000,999.111084,799.907959,3.000000,54.000000,19.388889,12.852319,23.000000,78.000000,48.333332,13.954290,27.000000,574.000000,161.694443,133.608002,14.000000,388.000000,133.972229,113.057381,1.000000,615.000000,224.000000,151.219116,10.000000,525.000000,160.472229,138.188766,118.000000,1992.000000,721.583313,456.447784,0.000000,103.000000,7.138889,17.994064,62.000000,1925.000000,754.916687,455.312866,3.000000,1328.000000,253.722229,320.023773,
8.000000,33.000000,15.000000,87.000000,46.500000,26.091187,27.000000,1581.000000,285.875000,500.189056,78.000000,2487.000000,1112.375000,922.583679,4.000000,54.000000,18.392857,14.348567,23.000000,93.000000,56.214287,24.058496,46.000000,1234.000000,299.571442,328.841644,8.000000,1381.000000,321.214294,446.248810,24.000000,843.000000,246.142853,231.429672,22.000000,1176.000000,250.535721,302.156677,86.000000,2040.000000,974.392883,650.087524,0.000000,103.000000,8.750000,19.884712,74.000000,2100.000000,724.571411,517.657227,6.000000,1328.000000,254.142853,357.526917,
7.000000,15.571428,2.000000,23.000000,9.000000,6.301927,0.000000,72.000000,15.714286,23.795042,1.000000,181.000000,40.142857,58.457382,1.000000,6.000000,3.428571,1.329928,2.000000,26.000000,11.142858,8.195736,0.000000,83.000000,16.904762,23.543083,0.000000,56.000000,15.333333,20.143139,0.000000,56.000000,7.761905,13.845764,0.000000,46.000000,16.095238,13.038057,1.000000,175.000000,50.095238,64.902054,0.000000,6.000000,0.666667,1.391585,4.000000,74.000000,20.095238,17.350462,0.000000,9.000000,4.380952,2.983705,
5.000000,25.000000,15.000000,40.000000,25.799999,8.749857,32.000000,247.000000,110.199997,82.169098,73.000000,619.000000,248.000000,191.883301,4.000000,12.000000,6.600000,2.374868,19.000000,61.000000,38.400002,13.872273,51.000000,669.000000,299.399994,206.439926,5.000000,253.000000,101.800003,76.279480,22.000000,241.000000,69.500000,59.780014,50.000000,195.000000,118.599998,43.822826,52.000000,689.000000,343.600006,242.488419,0.000000,13.000000,4.800000,3.655133,56.000000,150.000000,109.800003,26.588718,6.000000,53.000000,16.500000,14.200352,
7.000000,15.285714,4.000000,22.000000,13.142858,6.356742,0.000000,69.000000,19.714285,24.823460,6.000000,189.000000,80.285713,61.196903,2.000000,13.000000,6.476191,3.231085,6.000000,22.000000,13.333333,5.617433,0.000000,51.000000,12.809524,16.918907,0.000000,55.000000,16.666666,17.091724,0.000000,54.000000,15.952381,17.417770,0.000000,82.000000,22.761906,21.529394,6.000000,128.000000,52.571430,37.531666,0.000000,13.000000,1.476190,3.141414,12.000000,146.000000,62.095238,33.865147,1.000000,73.000000,21.476191,19.989569,
6.000000,37.833332,19.000000,87.000000,52.166668,27.649090,31.000000,1581.000000,427.166656,542.622803,104.000000,3104.000000,1289.666626,1091.027100,4.000000,41.000000,15.133333,11.348225,31.000000,101.000000,74.066666,21.910322,57.000000,1524.000000,592.000000,380.262878,16.000000,1355.000000,497.866669,451.604523,73.000000,894.000000,440.799988,249.118500,44.000000,1242.000000,356.466675,340.051117,168.000000,2921.000000,1415.266724,762.644958,0.000000,89.000000,12.800000,21.618509,64.000000,2366.000000,821.400024,732.669739,5.000000,731.000000,158.533340,215.187317,
